byte9_nonzero,byte9_zero,cells,coords_count,family,group,map_id,name,object_id,pct_map,representation,role,terrain_counts
0,27,27,27,small_plant,2p,sav_006,Small Plant 2,36,0.004578,static,world_decor,"{""16"": 27}"
2,30,32,32,small_plant,2p,sav_006,Small Plant 3,37,0.005425,static,world_decor,"{""16"": 31, ""28"": 1}"
1,33,34,34,toadstool,2p,sav_006,Toadstool 1,38,0.005764,static,world_decor,"{""16"": 34}"
1,31,32,32,toadstool,2p,sav_006,Toadstool 2,39,0.005425,static,world_decor,"{""16"": 31, ""28"": 1}"
0,31,31,31,toadstool,2p,sav_006,Toadstool 3,40,0.005256,static,world_decor,"{""16"": 31}"
0,21,21,21,stump,2p,sav_006,Tree Stump 1,41,0.00356,static,world_decor,"{""16"": 21}"
0,27,27,27,stump,2p,sav_006,Tree Stump 2,42,0.004578,static,world_decor,"{""16"": 27}"
0,2,2,2,dead_tree,2p,sav_006,Dead Tree 1,43,0.000339,static,world_decor,"{""64"": 2}"
0,1,1,1,dead_tree,2p,sav_006,Dead Tree 2,44,0.00017,static,world_decor,"{""64"": 1}"
0,5,5,5,cactus,2p,sav_006,Cactus 1,45,0.000848,static,world_decor,"{""64"": 5}"
0,6,6,6,cactus,2p,sav_006,Cactus 2,46,0.001017,static,world_decor,"{""64"": 6}"
0,5,5,5,cactus,2p,sav_006,Cactus 3,47,0.000848,static,world_decor,"{""64"": 5}"
0,12,12,12,cactus,2p,sav_006,Cactus 4,48,0.002035,static,world_decor,"{""64"": 12}"
0,2,2,2,skeleton,2p,sav_006,Skeleton,49,0.000339,static,world_decor,"{""64"": 2}"
4,34,38,38,small_flower,2p,sav_006,Small Flower 1,50,0.006443,static,world_decor,"{""16"": 38}"
1,24,25,25,small_flower,2p,sav_006,Small Flower 2,51,0.004239,static,world_decor,"{""16"": 25}"
0,26,26,26,small_flower,2p,sav_006,Small Flower 3,52,0.004408,static,world_decor,"{""16"": 26}"
0,26,26,26,small_bush,2p,sav_006,Small Bush 1,53,0.004408,static,world_decor,"{""16"": 26}"
0,27,27,27,small_bush,2p,sav_006,Small Bush 2,54,0.004578,static,world_decor,"{""16"": 27}"
2,21,23,23,small_bush,2p,sav_006,Small Bush 3,55,0.003899,static,world_decor,"{""16"": 23}"
0,26,26,26,small_bush,2p,sav_006,Small Bush 4,56,0.004408,static,world_decor,"{""16"": 26}"
0,30,30,30,bush,2p,sav_006,Bush 1,57,0.005086,static,world_decor,"{""16"": 30}"
1,25,26,26,bush,2p,sav_006,Bush 2,58,0.004408,static,world_decor,"{""16"": 26}"
0,32,32,32,bush,2p,sav_006,Bush 3,59,0.005425,static,world_decor,"{""16"": 32}"
0,23,23,23,bush,2p,sav_006,Bush 4,60,0.003899,static,world_decor,"{""16"": 23}"
0,29,29,29,bush,2p,sav_006,Bush 5,61,0.004917,static,world_decor,"{""16"": 29}"
13,147,160,160,adult_tree,2p,sav_006,Birch 1,68,0.027127,static,world_decor,"{""16"": 160}"
12,184,196,196,adult_tree,2p,sav_006,Birch 2,69,0.03323,static,world_decor,"{""16"": 196}"
0,201,201,201,adult_tree,2p,sav_006,Elm 1,70,0.034078,static,world_decor,"{""16"": 201}"
0,207,207,207,adult_tree,2p,sav_006,Elm 2,71,0.035095,static,world_decor,"{""16"": 207}"
12,204,216,216,adult_tree,2p,sav_006,Oak,72,0.036621,static,world_decor,"{""16"": 216}"
8,195,203,203,adult_tree,2p,sav_006,Adult Tree 6,73,0.034417,static,world_decor,"{""16"": 203}"
3,180,183,183,adult_tree,2p,sav_006,Adult Tree 7,74,0.031026,static,world_decor,"{""16"": 183}"
1,182,183,183,adult_tree,2p,sav_006,Adult Tree 8,75,0.031026,static,world_decor,"{""16"": 183}"
0,193,193,193,adult_tree,2p,sav_006,Adult Tree 9,76,0.032722,static,world_decor,"{""16"": 193}"
0,183,183,183,adult_tree,2p,sav_006,Adult Tree 10,77,0.031026,static,world_decor,"{""16"": 183}"
0,9,9,9,palm,2p,sav_006,Palm 1,78,0.001526,static,world_decor,"{""64"": 9}"
0,16,16,16,palm,2p,sav_006,Palm 2,79,0.002713,static,world_decor,"{""64"": 16}"
1,340,341,341,adult_tree,2p,sav_006,Adult Tree 13,80,0.057814,static,world_decor,"{""16"": 341}"
3,337,340,340,adult_tree,2p,sav_006,Adult Tree 14,81,0.057644,static,world_decor,"{""16"": 340}"
0,131,131,131,building_stone,2p,sav_006,Building Stone 1,115,0.02221,static,world_decor,"{""16"": 131}"
1,119,120,120,building_stone,2p,sav_006,Building Stone 2,116,0.020345,static,world_decor,"{""16"": 120}"
5,132,137,137,building_stone,2p,sav_006,Building Stone 3,117,0.023227,static,world_decor,"{""16"": 137}"
3,110,113,113,building_stone,2p,sav_006,Building Stone 4,118,0.019158,static,world_decor,"{""16"": 113}"
1,126,127,127,building_stone,2p,sav_006,Building Stone 5,119,0.021532,static,world_decor,"{""16"": 127}"
1,131,132,132,building_stone,2p,sav_006,Building Stone 6,120,0.02238,static,world_decor,"{""16"": 132}"
3,146,149,149,building_stone,2p,sav_006,Building Stone 7,121,0.025262,static,world_decor,"{""16"": 149}"
4,131,135,135,building_stone,2p,sav_006,Building Stone 8,122,0.022888,static,world_decor,"{""16"": 135}"
3,142,145,145,building_stone,2p,sav_006,Building Stone 9,123,0.024584,static,world_decor,"{""16"": 145}"
0,135,135,135,building_stone,2p,sav_006,Building Stone 10,124,0.022888,static,world_decor,"{""16"": 135}"
4,138,142,142,building_stone,2p,sav_006,Building Stone 11,125,0.024075,static,world_decor,"{""16"": 142}"
2,116,118,118,building_stone,2p,sav_006,Building Stone 12,126,0.020006,static,world_decor,"{""16"": 118}"
0,18,18,18,building_stone,2p,sav_006,Building Stone 13,127,0.003052,static,world_decor,"{""16"": 18}"
1,33,34,34,big_stone,2p,sav_006,Big Stone 1,1,0.005764,runtime,world_decor,"{""16"": 34}"
1,32,33,33,big_stone,2p,sav_006,Big Stone 2,2,0.005595,runtime,world_decor,"{""16"": 33}"
0,28,28,28,big_stone,2p,sav_006,Big Stone 3,3,0.004747,runtime,world_decor,"{""16"": 28}"
0,30,30,30,big_stone,2p,sav_006,Big Stone 4,4,0.005086,runtime,world_decor,"{""16"": 30}"
1,29,30,30,big_stone,2p,sav_006,Big Stone 5,5,0.005086,runtime,world_decor,"{""16"": 30}"
0,27,27,27,big_stone,2p,sav_006,Big Stone 6,6,0.004578,runtime,world_decor,"{""16"": 27}"
1,28,29,29,big_stone,2p,sav_006,Big Stone 7,7,0.004917,runtime,world_decor,"{""16"": 29}"
0,35,35,35,big_stone,2p,sav_006,Big Stone 8,8,0.005934,runtime,world_decor,"{""16"": 35}"
1,28,29,29,decorative_stone,2p,sav_006,Decorative Stone 1,9,0.004917,runtime,world_decor,"{""16"": 29}"
2,38,40,40,decorative_stone,2p,sav_006,Decorative Stone 2,10,0.006782,runtime,world_decor,"{""16"": 40}"
0,31,31,31,decorative_stone,2p,sav_006,Decorative Stone 3,11,0.005256,runtime,world_decor,"{""16"": 31}"
1,21,22,22,decorative_stone,2p,sav_006,Decorative Stone 4,12,0.00373,runtime,world_decor,"{""16"": 22}"
0,24,24,24,border_stone,2p,sav_006,Border Stone 1,13,0.004069,runtime,world_decor,"{""16"": 24}"
0,28,28,28,border_stone,2p,sav_006,Border Stone 2,14,0.004747,runtime,world_decor,"{""16"": 28}"
3,34,37,37,border_stone,2p,sav_006,Border Stone 3,15,0.006273,runtime,world_decor,"{""16"": 37}"
1,26,27,27,border_stone,2p,sav_006,Border Stone 4,16,0.004578,runtime,world_decor,"{""16"": 27}"
0,31,31,31,border_stone,2p,sav_006,Border Stone 5,17,0.005256,runtime,world_decor,"{""16"": 31}"
0,34,34,34,border_stone,2p,sav_006,Border Stone 6,18,0.005764,runtime,world_decor,"{""16"": 34}"
1,26,27,27,border_stone,2p,sav_006,Border Stone 7,19,0.004578,runtime,world_decor,"{""16"": 27}"
0,31,31,31,border_stone,2p,sav_006,Border Stone 8,20,0.005256,runtime,world_decor,"{""16"": 31}"
0,35,35,35,small_stone,2p,sav_006,Small Stone 1,21,0.005934,runtime,world_decor,"{""16"": 35}"
0,35,35,35,small_stone,2p,sav_006,Small Stone 2,22,0.005934,runtime,world_decor,"{""16"": 35}"
0,30,30,30,small_stone,2p,sav_006,Small Stone 3,23,0.005086,runtime,world_decor,"{""16"": 30}"
0,38,38,38,small_stone,2p,sav_006,Small Stone 4,24,0.006443,runtime,world_decor,"{""16"": 38}"
0,31,31,31,small_stone,2p,sav_006,Small Stone 5,25,0.005256,runtime,world_decor,"{""16"": 31}"
1,21,22,22,small_stone,2p,sav_006,Small Stone 6,26,0.00373,runtime,world_decor,"{""16"": 22}"
0,31,31,31,small_stone,2p,sav_006,Small Stone 7,27,0.005256,runtime,world_decor,"{""16"": 31}"
1,31,32,32,small_stone,2p,sav_006,Small Stone 8,28,0.005425,runtime,world_decor,"{""16"": 32}"
0,2,2,2,wreck,2p,sav_006,Wreck 2,30,0.000339,runtime,world_decor,"{""48"": 2}"
0,1,1,1,wreck,2p,sav_006,Wreck 3,31,0.00017,runtime,world_decor,"{""48"": 1}"
0,2,2,2,wreck,2p,sav_006,Wreck 4,32,0.000339,runtime,world_decor,"{""48"": 2}"
0,2,2,2,wreck,2p,sav_006,Wreck 5,33,0.000339,runtime,world_decor,"{""48"": 2}"
1,24,25,25,grave,2p,sav_006,Grave,34,0.004239,runtime,world_decor,"{""16"": 25}"
0,20,20,20,small_plant,2p,sav_006,Small Plant 1,35,0.003391,runtime,world_decor,"{""16"": 20}"
0,27,27,27,small_plant,2p,sav_006,Small Plant 2,36,0.004578,runtime,world_decor,"{""16"": 27}"
2,30,32,32,small_plant,2p,sav_006,Small Plant 3,37,0.005425,runtime,world_decor,"{""16"": 31, ""28"": 1}"
1,33,34,34,toadstool,2p,sav_006,Toadstool 1,38,0.005764,runtime,world_decor,"{""16"": 34}"
1,31,32,32,toadstool,2p,sav_006,Toadstool 2,39,0.005425,runtime,world_decor,"{""16"": 31, ""28"": 1}"
0,31,31,31,toadstool,2p,sav_006,Toadstool 3,40,0.005256,runtime,world_decor,"{""16"": 31}"
0,21,21,21,stump,2p,sav_006,Tree Stump 1,41,0.00356,runtime,world_decor,"{""16"": 21}"
0,27,27,27,stump,2p,sav_006,Tree Stump 2,42,0.004578,runtime,world_decor,"{""16"": 27}"
0,2,2,2,dead_tree,2p,sav_006,Dead Tree 1,43,0.000339,runtime,world_decor,"{""64"": 2}"
0,1,1,1,dead_tree,2p,sav_006,Dead Tree 2,44,0.00017,runtime,world_decor,"{""64"": 1}"
0,5,5,5,cactus,2p,sav_006,Cactus 1,45,0.000848,runtime,world_decor,"{""64"": 5}"
0,6,6,6,cactus,2p,sav_006,Cactus 2,46,0.001017,runtime,world_decor,"{""64"": 6}"
0,5,5,5,cactus,2p,sav_006,Cactus 3,47,0.000848,runtime,world_decor,"{""64"": 5}"
0,12,12,12,cactus,2p,sav_006,Cactus 4,48,0.002035,runtime,world_decor,"{""64"": 12}"
0,2,2,2,skeleton,2p,sav_006,Skeleton,49,0.000339,runtime,world_decor,"{""64"": 2}"
4,34,38,38,small_flower,2p,sav_006,Small Flower 1,50,0.006443,runtime,world_decor,"{""16"": 38}"
1,24,25,25,small_flower,2p,sav_006,Small Flower 2,51,0.004239,runtime,world_decor,"{""16"": 25}"
0,26,26,26,small_flower,2p,sav_006,Small Flower 3,52,0.004408,runtime,world_decor,"{""16"": 26}"
0,26,26,26,small_bush,2p,sav_006,Small Bush 1,53,0.004408,runtime,world_decor,"{""16"": 26}"
0,27,27,27,small_bush,2p,sav_006,Small Bush 2,54,0.004578,runtime,world_decor,"{""16"": 27}"
2,21,23,23,small_bush,2p,sav_006,Small Bush 3,55,0.003899,runtime,world_decor,"{""16"": 23}"
0,26,26,26,small_bush,2p,sav_006,Small Bush 4,56,0.004408,runtime,world_decor,"{""16"": 26}"
0,30,30,30,bush,2p,sav_006,Bush 1,57,0.005086,runtime,world_decor,"{""16"": 30}"
1,25,26,26,bush,2p,sav_006,Bush 2,58,0.004408,runtime,world_decor,"{""16"": 26}"
0,32,32,32,bush,2p,sav_006,Bush 3,59,0.005425,runtime,world_decor,"{""16"": 32}"
0,23,23,23,bush,2p,sav_006,Bush 4,60,0.003899,runtime,world_decor,"{""16"": 23}"
0,29,29,29,bush,2p,sav_006,Bush 5,61,0.004917,runtime,world_decor,"{""16"": 29}"
13,147,160,160,adult_tree,2p,sav_006,Birch 1,68,0.027127,runtime,world_decor,"{""16"": 160}"
12,184,196,196,adult_tree,2p,sav_006,Birch 2,69,0.03323,runtime,world_decor,"{""16"": 196}"
0,201,201,201,adult_tree,2p,sav_006,Elm 1,70,0.034078,runtime,world_decor,"{""16"": 201}"
0,207,207,207,adult_tree,2p,sav_006,Elm 2,71,0.035095,runtime,world_decor,"{""16"": 207}"
12,204,216,216,adult_tree,2p,sav_006,Oak,72,0.036621,runtime,world_decor,"{""16"": 216}"
8,195,203,203,adult_tree,2p,sav_006,Adult Tree 6,73,0.034417,runtime,world_decor,"{""16"": 203}"
3,180,183,183,adult_tree,2p,sav_006,Adult Tree 7,74,0.031026,runtime,world_decor,"{""16"": 183}"
1,182,183,183,adult_tree,2p,sav_006,Adult Tree 8,75,0.031026,runtime,world_decor,"{""16"": 183}"
0,193,193,193,adult_tree,2p,sav_006,Adult Tree 9,76,0.032722,runtime,world_decor,"{""16"": 193}"
0,183,183,183,adult_tree,2p,sav_006,Adult Tree 10,77,0.031026,runtime,world_decor,"{""16"": 183}"
0,9,9,9,palm,2p,sav_006,Palm 1,78,0.001526,runtime,world_decor,"{""64"": 9}"
0,16,16,16,palm,2p,sav_006,Palm 2,79,0.002713,runtime,world_decor,"{""64"": 16}"
1,340,341,341,adult_tree,2p,sav_006,Adult Tree 13,80,0.057814,runtime,world_decor,"{""16"": 341}"
3,337,340,340,adult_tree,2p,sav_006,Adult Tree 14,81,0.057644,runtime,world_decor,"{""16"": 340}"
0,2,2,2,reef,2p,sav_006,Reef 2,112,0.000339,runtime,world_decor,"{""16"": 2}"
0,12,12,12,reef,2p,sav_006,Reef 3,113,0.002035,runtime,world_decor,"{""16"": 12}"
0,131,131,131,building_stone,2p,sav_006,Building Stone 1,115,0.02221,runtime,world_decor,"{""16"": 131}"
1,119,120,120,building_stone,2p,sav_006,Building Stone 2,116,0.020345,runtime,world_decor,"{""16"": 120}"
5,132,137,137,building_stone,2p,sav_006,Building Stone 3,117,0.023227,runtime,world_decor,"{""16"": 137}"
3,110,113,113,building_stone,2p,sav_006,Building Stone 4,118,0.019158,runtime,world_decor,"{""16"": 113}"
1,126,127,127,building_stone,2p,sav_006,Building Stone 5,119,0.021532,runtime,world_decor,"{""16"": 127}"
1,131,132,132,building_stone,2p,sav_006,Building Stone 6,120,0.02238,runtime,world_decor,"{""16"": 132}"
3,146,149,149,building_stone,2p,sav_006,Building Stone 7,121,0.025262,runtime,world_decor,"{""16"": 149}"
4,131,135,135,building_stone,2p,sav_006,Building Stone 8,122,0.022888,runtime,world_decor,"{""16"": 135}"
3,142,145,145,building_stone,2p,sav_006,Building Stone 9,123,0.024584,runtime,world_decor,"{""16"": 145}"
0,135,135,135,building_stone,2p,sav_006,Building Stone 10,124,0.022888,runtime,world_decor,"{""16"": 135}"
4,138,142,142,building_stone,2p,sav_006,Building Stone 11,125,0.024075,runtime,world_decor,"{""16"": 142}"
2,116,118,118,building_stone,2p,sav_006,Building Stone 12,126,0.020006,runtime,world_decor,"{""16"": 118}"
0,18,18,18,building_stone,2p,sav_006,Building Stone 13,127,0.003052,runtime,world_decor,"{""16"": 18}"
2,0,2,2,territory_marker,2p,sav_006,Red flag,255,0.000339,runtime,runtime_overlay,"{""28"": 2}"
1,33,34,34,big_stone,2p,sav_007,Big Stone 1,1,0.005764,static,world_decor,"{""16"": 34}"
0,36,36,36,big_stone,2p,sav_007,Big Stone 2,2,0.006104,static,world_decor,"{""16"": 36}"
0,28,28,28,big_stone,2p,sav_007,Big Stone 3,3,0.004747,static,world_decor,"{""16"": 28}"
0,33,33,33,big_stone,2p,sav_007,Big Stone 4,4,0.005595,static,world_decor,"{""16"": 33}"
2,36,38,38,big_stone,2p,sav_007,Big Stone 5,5,0.006443,static,world_decor,"{""16"": 38}"
0,33,33,33,big_stone,2p,sav_007,Big Stone 6,6,0.005595,static,world_decor,"{""16"": 33}"
1,37,38,38,big_stone,2p,sav_007,Big Stone 7,7,0.006443,static,world_decor,"{""16"": 38}"
3,31,34,34,big_stone,2p,sav_007,Big Stone 8,8,0.005764,static,world_decor,"{""16"": 34}"
1,36,37,37,decorative_stone,2p,sav_007,Decorative Stone 1,9,0.006273,static,world_decor,"{""16"": 37}"
0,28,28,28,decorative_stone,2p,sav_007,Decorative Stone 2,10,0.004747,static,world_decor,"{""16"": 28}"
0,28,28,28,decorative_stone,2p,sav_007,Decorative Stone 3,11,0.004747,static,world_decor,"{""16"": 28}"
2,29,31,31,decorative_stone,2p,sav_007,Decorative Stone 4,12,0.005256,static,world_decor,"{""16"": 31}"
0,27,27,27,border_stone,2p,sav_007,Border Stone 1,13,0.004578,static,world_decor,"{""16"": 27}"
0,28,28,28,border_stone,2p,sav_007,Border Stone 2,14,0.004747,static,world_decor,"{""16"": 28}"
1,34,35,35,border_stone,2p,sav_007,Border Stone 3,15,0.005934,static,world_decor,"{""16"": 35}"
0,24,24,24,border_stone,2p,sav_007,Border Stone 4,16,0.004069,static,world_decor,"{""16"": 24}"
1,29,30,30,border_stone,2p,sav_007,Border Stone 5,17,0.005086,static,world_decor,"{""16"": 30}"
3,30,33,33,border_stone,2p,sav_007,Border Stone 6,18,0.005595,static,world_decor,"{""16"": 33}"
1,25,26,26,border_stone,2p,sav_007,Border Stone 7,19,0.004408,static,world_decor,"{""16"": 26}"
1,33,34,34,border_stone,2p,sav_007,Border Stone 8,20,0.005764,static,world_decor,"{""16"": 34}"
0,29,29,29,small_stone,2p,sav_007,Small Stone 1,21,0.004917,static,world_decor,"{""16"": 29}"
0,36,36,36,small_stone,2p,sav_007,Small Stone 2,22,0.006104,static,world_decor,"{""16"": 36}"
2,30,32,32,small_stone,2p,sav_007,Small Stone 3,23,0.005425,static,world_decor,"{""16"": 32}"
0,24,24,24,small_stone,2p,sav_007,Small Stone 4,24,0.004069,static,world_decor,"{""16"": 24}"
0,29,29,29,small_stone,2p,sav_007,Small Stone 5,25,0.004917,static,world_decor,"{""16"": 29}"
0,29,29,29,small_stone,2p,sav_007,Small Stone 6,26,0.004917,static,world_decor,"{""16"": 29}"
0,25,25,25,small_stone,2p,sav_007,Small Stone 7,27,0.004239,static,world_decor,"{""16"": 25}"
0,31,31,31,small_stone,2p,sav_007,Small Stone 8,28,0.005256,static,world_decor,"{""16"": 31}"
0,1,1,1,wreck,2p,sav_007,Wreck 1,29,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,2p,sav_007,Wreck 3,31,0.00017,static,world_decor,"{""48"": 1}"
0,2,2,2,wreck,2p,sav_007,Wreck 4,32,0.000339,static,world_decor,"{""48"": 2}"
0,29,29,29,grave,2p,sav_007,Grave,34,0.004917,static,world_decor,"{""16"": 29}"
0,33,33,33,small_plant,2p,sav_007,Small Plant 1,35,0.005595,static,world_decor,"{""16"": 33}"
0,27,27,27,small_plant,2p,sav_007,Small Plant 2,36,0.004578,static,world_decor,"{""16"": 27}"
0,33,33,33,small_plant,2p,sav_007,Small Plant 3,37,0.005595,static,world_decor,"{""16"": 33}"
0,29,29,29,toadstool,2p,sav_007,Toadstool 1,38,0.004917,static,world_decor,"{""16"": 29}"
0,30,30,30,toadstool,2p,sav_007,Toadstool 2,39,0.005086,static,world_decor,"{""16"": 30}"
0,32,32,32,toadstool,2p,sav_007,Toadstool 3,40,0.005425,static,world_decor,"{""16"": 32}"
0,28,28,28,stump,2p,sav_007,Tree Stump 1,41,0.004747,static,world_decor,"{""16"": 28}"
0,24,24,24,stump,2p,sav_007,Tree Stump 2,42,0.004069,static,world_decor,"{""16"": 24}"
0,1,1,1,dead_tree,2p,sav_007,Dead Tree 1,43,0.00017,static,world_decor,"{""64"": 1}"
0,3,3,3,dead_tree,2p,sav_007,Dead Tree 2,44,0.000509,static,world_decor,"{""64"": 3}"
0,10,10,10,cactus,2p,sav_007,Cactus 1,45,0.001695,static,world_decor,"{""64"": 10}"
0,8,8,8,cactus,2p,sav_007,Cactus 2,46,0.001356,static,world_decor,"{""64"": 8}"
0,3,3,3,cactus,2p,sav_007,Cactus 3,47,0.000509,static,world_decor,"{""64"": 3}"
0,4,4,4,cactus,2p,sav_007,Cactus 4,48,0.000678,static,world_decor,"{""64"": 4}"
0,4,4,4,skeleton,2p,sav_007,Skeleton,49,0.000678,static,world_decor,"{""64"": 4}"
2,32,34,34,small_flower,2p,sav_007,Small Flower 1,50,0.005764,static,world_decor,"{""16"": 34}"
1,31,32,32,small_flower,2p,sav_007,Small Flower 2,51,0.005425,static,world_decor,"{""16"": 32}"
0,37,37,37,small_flower,2p,sav_007,Small Flower 3,52,0.006273,static,world_decor,"{""16"": 37}"
0,30,30,30,small_bush,2p,sav_007,Small Bush 1,53,0.005086,static,world_decor,"{""16"": 30}"
0,28,28,28,small_bush,2p,sav_007,Small Bush 2,54,0.004747,static,world_decor,"{""16"": 28}"
0,27,27,27,small_bush,2p,sav_007,Small Bush 3,55,0.004578,static,world_decor,"{""16"": 27}"
0,39,39,39,small_bush,2p,sav_007,Small Bush 4,56,0.006612,static,world_decor,"{""16"": 39}"
0,35,35,35,bush,2p,sav_007,Bush 1,57,0.005934,static,world_decor,"{""16"": 35}"
1,33,34,34,bush,2p,sav_007,Bush 2,58,0.005764,static,world_decor,"{""16"": 33, ""28"": 1}"
0,21,21,21,bush,2p,sav_007,Bush 3,59,0.00356,static,world_decor,"{""16"": 21}"
1,25,26,26,bush,2p,sav_007,Bush 4,60,0.004408,static,world_decor,"{""16"": 26}"
0,27,27,27,bush,2p,sav_007,Bush 5,61,0.004578,static,world_decor,"{""16"": 27}"
1,187,188,188,adult_tree,2p,sav_007,Birch 1,68,0.031874,static,world_decor,"{""16"": 188}"
3,155,158,158,adult_tree,2p,sav_007,Birch 2,69,0.026788,static,world_decor,"{""16"": 158}"
4,178,182,182,adult_tree,2p,sav_007,Elm 1,70,0.030857,static,world_decor,"{""16"": 182}"
9,200,209,209,adult_tree,2p,sav_007,Elm 2,71,0.035434,static,world_decor,"{""16"": 209}"
3,216,219,219,adult_tree,2p,sav_007,Oak,72,0.03713,static,world_decor,"{""16"": 219}"
1,205,206,206,adult_tree,2p,sav_007,Adult Tree 6,73,0.034926,static,world_decor,"{""16"": 206}"
1,225,226,226,adult_tree,2p,sav_007,Adult Tree 7,74,0.038317,static,world_decor,"{""16"": 226}"
1,252,253,253,adult_tree,2p,sav_007,Adult Tree 8,75,0.042894,static,world_decor,"{""16"": 253}"
0,202,202,202,adult_tree,2p,sav_007,Adult Tree 9,76,0.034248,static,world_decor,"{""16"": 202}"
1,231,232,232,adult_tree,2p,sav_007,Adult Tree 10,77,0.039334,static,world_decor,"{""16"": 232}"
0,13,13,13,palm,2p,sav_007,Palm 1,78,0.002204,static,world_decor,"{""64"": 13}"
0,15,15,15,palm,2p,sav_007,Palm 2,79,0.002543,static,world_decor,"{""64"": 15}"
6,338,344,344,adult_tree,2p,sav_007,Adult Tree 13,80,0.058322,static,world_decor,"{""16"": 344}"
5,274,279,279,adult_tree,2p,sav_007,Adult Tree 14,81,0.047302,static,world_decor,"{""16"": 279}"
1,139,140,140,building_stone,2p,sav_007,Building Stone 1,115,0.023736,static,world_decor,"{""16"": 140}"
0,132,132,132,building_stone,2p,sav_007,Building Stone 2,116,0.02238,static,world_decor,"{""16"": 132}"
0,130,130,130,building_stone,2p,sav_007,Building Stone 3,117,0.02204,static,world_decor,"{""16"": 130}"
2,151,153,153,building_stone,2p,sav_007,Building Stone 4,118,0.02594,static,world_decor,"{""16"": 153}"
1,128,129,129,building_stone,2p,sav_007,Building Stone 5,119,0.021871,static,world_decor,"{""16"": 129}"
2,145,147,147,building_stone,2p,sav_007,Building Stone 6,120,0.024923,static,world_decor,"{""16"": 147}"
2,141,143,143,building_stone,2p,sav_007,Building Stone 7,121,0.024245,static,world_decor,"{""16"": 143}"
1,125,126,126,building_stone,2p,sav_007,Building Stone 8,122,0.021362,static,world_decor,"{""16"": 126}"
1,136,137,137,building_stone,2p,sav_007,Building Stone 9,123,0.023227,static,world_decor,"{""16"": 137}"
0,145,145,145,building_stone,2p,sav_007,Building Stone 10,124,0.024584,static,world_decor,"{""16"": 145}"
2,118,120,120,building_stone,2p,sav_007,Building Stone 11,125,0.020345,static,world_decor,"{""16"": 120}"
5,149,154,154,building_stone,2p,sav_007,Building Stone 12,126,0.026109,static,world_decor,"{""16"": 154}"
0,17,17,17,building_stone,2p,sav_007,Building Stone 13,127,0.002882,static,world_decor,"{""16"": 17}"
1,33,34,34,big_stone,2p,sav_007,Big Stone 1,1,0.005764,runtime,world_decor,"{""16"": 34}"
